word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal,log_freq,log_need,arousal_n
limit,0.0015948963317384,627,1,1.346092503987241,0.0015974440894568,4.55,4.16,0.29720595396303645,-6.439350371100142,0.4455958549222798
control,0.001592356687898,1256,2,1.1305732484076434,0.0015948963317384,4.26,4.95,0.1227248035671625,-6.440946540632944,0.5820379965457686
safety,0.0015873015873015,630,1,1.207936507936508,0.0015898251192368,7.05,3.8,0.1889135384761076,-6.444131256700493,0.38341968911917096
found,0.0015873015873015,630,1,1.3,0.0015898251192368,6.65,3.89,0.26236426446749106,-6.444131256700493,0.3989637305699482
credits,0.0015822784810126,632,1,1.1518987341772151,0.0015847860538827,5.18,4.35,0.14141165404982847,-6.44730586254123,0.47841105354058716
sharp,0.0015822784810126,632,1,1.1851265822784811,0.0015847860538827,5.45,5.83,0.16984958937036213,-6.44730586254123,0.7340241796200345
needed,0.0015600624024961,641,1,1.1045241809672386,0.0015625,5.6,3.79,0.09941463677304962,-6.461468176353717,0.38169257340241797
action,0.0015552099533437,1286,2,1.3888024883359251,0.0015576323987538,6.12,6.15,0.3284418566388795,-6.464588303690022,0.7892918825561313
savings,0.0015552099533437,643,1,1.3810264385692068,0.0015576323987538,7.47,3.32,0.32282701875455067,-6.464588303690022,0.30051813471502586
gains,0.0015552099533437,643,1,1.1493001555209954,0.0015576323987538,5.95,4.0,0.13915319671058246,-6.464588303690022,0.4179620034542314
series,0.0015503875968992,645,1,1.6310077519379844,0.0015527950310559,5.11,3.68,0.48919807650188263,-6.467698726104354,0.3626943005181347
number,0.0015467904098994,1293,2,1.2041763341067286,0.0015491866769945,5.75,3.33,0.18579579306214095,-6.470025210286748,0.3022452504317789
designed,0.0015455950540958,647,1,1.2457496136012365,0.001547987616099,7.05,4.0,0.21973744800572773,-6.470799503782648,0.4179620034542314
newspaper,0.0015455950540958,647,1,1.1128284389489953,0.001547987616099,5.05,2.53,0.10690491750920038,-6.470799503782648,0.1640759930915371
representative,0.0015432098765432,648,1,1.2083333333333333,0.0015455950540958,5.0,3.6,0.18924199963852834,-6.472346294500918,0.3488773747841105
secretary,0.0015337423312883,1304,2,1.187883435582822,0.0015360983102918,5.15,3.8,0.17217309793027033,-6.478509642208608,0.38341968911917096
accounted,0.001531393568147,653,1,1.0413476263399697,0.0015337423312883,5.29,3.8,0.04051566889372163,-6.4800445619266815,0.38341968911917096
slow,0.001531393568147,653,1,1.2082695252679938,0.0015337423312883,4.02,2.66,0.1891891915694431,-6.4800445619266815,0.18652849740932645
building,0.001527883880825,1309,2,1.3353705118411,0.0015302218821729,5.46,3.0,0.2892087903055807,-6.482342533064286,0.24525043177892916
full,0.0015238095238095,2625,4,1.128,0.001526135062953,6.05,3.42,0.12044615307586706,-6.485016842203563,0.3177892918825561
coal,0.0015197568389057,658,1,1.293313069908815,0.0015220700152207,4.58,2.53,0.2572071972480572,-6.487684018484611,0.1640759930915371
service,0.0015197568389057,1316,2,1.2743161094224924,0.0015220700152207,6.5,2.95,0.24240964993794634,-6.487684018484611,0.2366148531951641
treatment,0.0015015015015015,666,1,1.0195195195195197,0.0015037593984962,5.05,4.65,0.019331457018307158,-6.499787040655881,0.530224525043178
press,0.0014992503748125,667,1,1.2188905547226387,0.0015015015015015,5.24,2.74,0.19794106363218691,-6.50128967054039,0.20034542314335063
period,0.0014981273408239,1335,2,1.146067415730337,0.0015003750937734,3.42,4.2,0.13633644355213118,-6.502040139618792,0.4525043177892919
buy,0.0014903129657228,2013,3,1.2444113263785397,0.0014925373134328,6.8,4.53,0.21866258787917384,-6.507277712385036,0.5094991364421416
pay,0.0014885382554331,3359,5,1.4587674903245014,0.0014907573047107,6.2,4.68,0.3775918944864253,-6.508471029949116,0.5354058721934369
months,0.0014814814814814,2025,3,1.1797530864197532,0.0014836795252225,5.89,3.53,0.1653051677851701,-6.5132301109123425,0.33678756476683935
decline,0.0014716703458425,1359,2,1.0507726269315674,0.0014738393515106,3.2,3.32,0.04952572874838602,-6.519884479274982,0.30051813471502586
key,0.0014577259475218,1372,2,1.1807580174927117,0.0014598540145985,6.21,3.9,0.1661566199405995,-6.529418838262253,0.40069084628670115
meetings,0.001453488372093,688,1,1.1642441860465116,0.0014556040756914,4.5,3.68,0.15207210913501554,-6.532334292222357,0.3626943005181347
federation,0.0014471780028943,691,1,1.182344428364689,0.0014492753623188,4.9,3.47,0.167499271092333,-6.536691597591333,0.32642487046632124
month,0.0014342058085335,2789,4,1.1642165650770886,0.0014362657091561,5.89,3.53,0.15204838447535704,-6.545708791241559,0.33678756476683935
due,0.0014192449616803,3523,5,1.3005960828839058,0.0014212620807276,4.78,4.55,0.26282268467220327,-6.556210012863464,0.5129533678756476
firms,0.001418439716312,1410,2,1.2170212765957449,0.0014204545454545,5.1,4.3,0.1964062966756938,-6.556778356158074,0.46977547495682204
fund,0.0014174344436569,1411,2,1.513111268603827,0.0014194464158978,6.55,4.26,0.41416797380991094,-6.557488331338734,0.46286701208980996
given,0.0013995801259622,1429,2,1.1476557032890131,0.0014015416958654,7.71,4.47,0.13772134288837654,-6.570182436916928,0.49913644214162345
offset,0.0013986013986013,715,1,1.2825174825174823,0.0014005602240896,4.68,4.11,0.24882492956245705,-6.57088296233961,0.4369602763385147
cuts,0.0013966480446927,716,1,1.276536312849162,0.0013986013986013,3.82,5.5,0.2441504044935044,-6.5722825426940785,0.6770293609671848
markets,0.0013896609227348,3598,5,1.206225680933852,0.0013915947676036,6.31,3.5,0.1874962125839721,-6.577304874679472,0.3316062176165803
seven,0.0013888888888888,2880,4,1.3239583333333331,0.0013908205841446,5.05,3.42,0.280625986727572,-6.577861357721079,0.3177892918825561
investor,0.001386962552011,721,1,1.4396671289875174,0.0013888888888888,5.42,3.76,0.3644119264408849,-6.579251212010165,0.3765112262521588
released,0.0013812154696132,724,1,1.0096685082872927,0.0013831258644536,6.6,4.48,0.00962206736406203,-6.583409222158812,0.5008635578583766
levels,0.0013755158184319,1454,2,1.1506189821182944,0.0013774104683195,5.71,2.21,0.14030004289335932,-6.587550014824839,0.1088082901554404
intervention,0.0013736263736263,728,1,1.5274725274725274,0.0013755158184319,4.25,4.84,0.42361442661384163,-6.588926477533528,0.5630397236614852
package,0.0013717421124828,729,1,1.2208504801097393,0.0013736263736263,5.17,4.5,0.19954773071752732,-6.590301048196739,0.5043177892918825
named,0.0013679890560875,731,1,1.2585499316005473,0.0013698630136986,5.62,2.58,0.22996021029330757,-6.593044534142459,0.17271157167530224
definitive,0.0013661202185792,732,1,1.0122950819672132,0.0013679890560875,5.75,3.84,0.012220111334775397,-6.594413459749816,0.39032815198618304
firm,0.0013633265167007,1467,2,1.2379004771642808,0.0013651877133105,5.1,4.3,0.2134167810182568,-6.596463340891281,0.46977547495682204
affairs,0.0013568521031207,737,1,1.180461329715061,0.0013586956521739,2.68,5.4,0.16590531945929277,-6.6012301187288855,0.6597582037996547
lack,0.0013513513513513,740,1,1.1675675675675676,0.0013531799729364,3.68,2.28,0.15492258260584024,-6.605297920948202,0.12089810017271152
charge,0.0013504388926401,1481,2,1.3308575286968265,0.0013522650439486,4.53,4.21,0.2858234928849214,-6.605974282150865,0.4542314335060449
formed,0.0013458950201884,743,1,1.0794078061911172,0.0013477088948787,5.45,3.85,0.07641256314875543,-6.609349243167385,0.3920552677029361
cooperation,0.001338688085676,747,1,1.2382864792503347,0.0013404825737265,6.65,3.47,0.21372855237960794,-6.6147256002037915,0.32642487046632124
headed,0.0013333333333333,750,1,1.2386666666666666,0.0013351134846461,5.75,4.06,0.21403553228348232,-6.61873898351729,0.42832469775474946
remove,0.0013315579227696,751,1,1.0878828229027964,0.0013333333333333,4.21,3.47,0.08423344309586822,-6.620073206530381,0.32642487046632124
credit,0.0013297872340425,1504,2,1.184840425531915,0.0013315579227696,5.18,4.35,0.16960810352096953,-6.6214056517641655,0.47841105354058716
end,0.0013245033112582,3020,4,1.2466887417218544,0.0013262599469496,4.65,3.74,0.2204910298650787,-6.625392368007957,0.3730569948186529
manufacturers,0.0013210039630118,757,1,1.0501981505944518,0.0013227513227513,4.09,3.68,0.04897886121688311,-6.62804137617955,0.3626943005181347
sources,0.0013093289689034,3055,4,1.2949263502454993,0.0013110455588331,5.53,4.5,0.2584538211369071,-6.6369303235968315,0.5043177892918825
purchased,0.0013089005235602,764,1,1.0706806282722514,0.001310615989515,6.37,5.21,0.06829454743622666,-6.637258031284512,0.6269430051813472
open,0.0013049151805132,2299,3,1.218790778599391,0.0013066202090592,6.1,4.16,0.19785920213377073,-6.640311468771373,0.4455958549222798
called,0.0013046314416177,1533,2,1.0743639921722117,0.0013063357282821,6.15,3.21,0.0717288513058265,-6.640529215097791,0.2815198618307426
hard,0.0013020833333333,768,1,1.16015625,0.0013037809647979,4.16,4.67,0.14855469432313714,-6.642486801367267,0.533678756476684
target,0.0013020833333333,768,1,1.1184895833333333,0.0013037809647979,5.11,5.35,0.11197918883658314,-6.642486801367267,0.6511226252158894
trend,0.0012886597938144,776,1,1.1469072164948453,0.0012903225806451,5.5,4.39,0.1370689425429667,-6.652863029353394,0.48531951640759924
go,0.0012886597938144,776,1,1.2061855670103092,0.0012903225806451,6.3,4.79,0.18746295629437323,-6.652863029353394,0.5544041450777202
fiscal,0.0012828736369467,1559,2,1.4983964079538166,0.0012845215157353,4.32,3.8,0.40439547489034117,-6.657368991274122,0.38341968911917096
independent,0.0012771392081736,783,1,1.1724137931034482,0.0012787723785166,6.75,6.53,0.15906469462968728,-6.66185474054533,0.8549222797927462
ordinary,0.0012658227848101,790,1,1.1582278481012658,0.0012674271229404,5.05,3.05,0.1468911198144541,-6.670766320845899,0.25388601036269426
health,0.0012531328320802,798,1,1.1741854636591478,0.001254705144291,6.95,3.16,0.16057468478861334,-6.680854678790288,0.27288428324697755
basis,0.0012523481527864,1597,2,1.1365059486537257,0.0012539184952978,5.45,2.47,0.12795859848393867,-6.681481834659004,0.15371329879101903
acquire,0.0012515644555694,799,1,1.2152690863579474,0.0012531328320802,5.5,4.79,0.1949655225250502,-6.682108597449809,0.5544041450777202
fall,0.0012492192379762,1601,2,1.1817613991255465,0.0012507817385866,4.05,4.2,0.16700603661510882,-6.683986532274022,0.4525043177892919
looking,0.0012484394506866,801,1,1.0536828963795255,0.00125,5.85,3.95,0.052291547527597806,-6.684611727667927,0.40932642487046633
competitive,0.0012468827930174,802,1,1.22069825436409,0.0012484394506866,5.3,5.68,0.19942303466399613,-6.6858609470683925,0.7081174438687391
outlook,0.0012453300124533,803,1,1.2677459526774597,0.0012468827930174,6.42,3.55,0.23724048316370652,-6.68710860786656,0.3402417962003454
think,0.0012437810945273,804,1,1.058457711442786,0.0012453300124533,6.95,3.5,0.056812859394407694,-6.688354713946762,0.3316062176165803
making,0.0012422360248447,1610,2,1.1304347826086956,0.0012437810945273,6.2,3.42,0.12260232209233228,-6.689599269179017,0.3177892918825561
effect,0.0012360939431396,1618,2,1.1668726823238569,0.0012376237623762,5.57,4.14,0.15432724908700923,-6.694562058521126,0.44214162348877367
years,0.001233045622688,3244,4,1.0804562268803946,0.0012345679012345,5.61,3.26,0.0773833842333869,-6.697034247666539,0.29015544041450775
pace,0.0012285012285012,814,1,1.1474201474201475,0.001230012300123,5.0,2.79,0.1375160722263024,-6.700731109547812,0.2089810017271157
began,0.0012262415695892,1631,2,1.0895156345800123,0.0012277470841006,6.71,2.84,0.08573322553363752,-6.702574428042161,0.2176165803108808
agrees,0.0012121212121212,825,1,1.250909090909091,0.0012135922330097,7.11,3.55,0.22387055970682712,-6.714170529909479,0.3402417962003454
forecast,0.0012121212121212,825,1,1.2072727272727273,0.0012135922330097,4.89,3.4,0.18836387124991724,-6.714170529909479,0.3143350604490501
improved,0.0012106537530266,826,1,1.228813559322034,0.0012121212121212,6.17,4.69,0.20604911795490968,-6.715383386334691,0.53713298791019
law,0.001207729468599,828,1,1.0120772946859904,0.0012091898428053,4.45,3.39,0.0120049460968234,-6.717804695023708,0.3126079447322971
parent,0.001199040767386,834,1,1.1235011990407673,0.0012004801920768,6.7,4.42,0.11644987987967534,-6.725033642166868,0.4905008635578583
consumers,0.0011933174224343,838,1,1.2494033412887828,0.001194743130227,5.95,3.38,0.22266611038845383,-6.729824070489476,0.31088082901554404
goods,0.001187648456057,842,1,1.1947743467933492,0.0011890606420927,8.0,4.08,0.17795733641735778,-6.734591659972987,0.4317789291882556
grow,0.0011848341232227,844,1,1.0556872037914693,0.0011862396204033,6.41,2.47,0.05419193287485229,-6.736966958001873,0.15371329879101903
annual,0.0011806375442739,1694,2,1.155844155844156,0.0011820330969267,5.35,3.89,0.14483094787845605,-6.740519359606235,0.3989637305699482
good,0.0011778563015312,849,1,1.043580683156655,0.0011792452830188,8.0,4.08,0.04265776429373372,-6.742880635791961,0.4317789291882556
raw,0.0011723329425556,853,1,1.4372801875732708,0.0011737089201877,4.37,5.1,0.3627525690044776,-6.747586526829395,0.6079447322970638
nations,0.0011709601873536,854,1,1.247072599531616,0.0011723329425556,5.74,4.38,0.22079888435495576,-6.748759547491752,0.48359240069084625
substantial,0.0011682242990654,856,1,1.133177570093458,0.0011695906432748,6.15,5.05,0.12502569535568653,-6.751101468936806,0.5993091537132987
proposed,0.0011668611435239,2571,3,1.1894204589653832,0.0011682242990654,6.35,5.0,0.1734661792231182,-6.75227037614176,0.5906735751295337
program,0.0011641443538998,1718,2,1.0576251455180443,0.0011655011655011,5.75,3.9,0.05602596585197058,-6.754604099488018,0.40069084628670115
lost,0.0011574074074074,864,1,1.2094907407407407,0.0011587485515643,2.5,5.29,0.1901993955948557,-6.7604146910834375,0.6407599309153713
subcommittee,0.0011560693641618,865,1,1.2080924855491328,0.0011574074074074,4.95,3.95,0.18904265746703197,-6.761572768804062,0.40932642487046633
sets,0.0011534025374855,867,1,1.4163783160322954,0.0011547344110854,5.3,3.16,0.34810313192654596,-6.763884908562479,0.27288428324697755
started,0.0011534025374855,867,1,1.1672433679354095,0.0011547344110854,6.55,5.05,0.15464487306686905,-6.763884908562479,0.5993091537132987
funds,0.0011520737327188,868,1,1.1129032258064515,0.0011534025374855,6.55,4.26,0.10697211955216773,-6.765038976780613,0.46286701208980996
disrupted,0.0011467889908256,872,1,1.1571100917431192,0.0011481056257175,3.4,5.55,0.14592559644462927,-6.769641976852561,0.6856649395509499
accounts,0.0011428571428571,875,1,1.1222857142857143,0.0011441647597254,5.29,3.8,0.1153674219968515,-6.773080375655536,0.38341968911917096
saw,0.001131221719457,884,1,1.0678733031674208,0.001132502831257,4.15,4.3,0.06566910350785723,-6.783325200604029,0.46977547495682204
future,0.0011198208286674,893,1,1.0638297872340423,0.0011210762331838,6.9,5.42,0.061875403718087245,-6.793466132580059,0.6632124352331606
directors,0.0010893246187363,918,1,1.0631808278867103,0.0010905125408942,5.1,3.75,0.06126519579260209,-6.821107472256483,0.37478411053540583
latest,0.0010893246187363,918,1,1.1655773420479305,0.0010905125408942,3.35,5.95,0.15321653683546158,-6.821107472256483,0.7547495682210709
paper,0.0010893246187363,918,1,1.2592592592592593,0.0010905125408942,5.42,2.74,0.23052365861183235,-6.821107472256483,0.20034542314335063
subsidiary,0.0010893246187363,1836,2,1.1372549019607845,0.0010905125408942,4.8,3.45,0.12861737782209373,-6.821107472256483,0.3229706390328152
high,0.0010873504893077,2759,3,1.0514679231605657,0.001088534107402,5.85,4.17,0.050187209904118193,-6.822923343465469,0.4473229706390328
traders,0.0010770059235325,1857,2,1.222940226171244,0.0010781671159029,5.72,3.58,0.2012579807528528,-6.8324927944816505,0.3454231433506045
public,0.0010741138560687,1862,2,1.131578947368421,0.0010752688172043,5.47,3.21,0.12361395596717663,-6.835184586147303,0.2815198618307426
recent,0.0010593220338983,1888,2,1.1769067796610169,0.0010604453870625,5.2,3.74,0.16288962349412925,-6.84906628263352,0.3730569948186529
made,0.0010567101091933,2839,3,1.121873899260303,0.0010578279266572,6.2,3.42,0.11500041153329262,-6.851537598983969,0.3177892918825561
expectations,0.0010288065843621,972,1,1.1512345679012346,0.0010298661174047,6.25,4.67,0.14083490385148617,-6.878326468291361,0.533678756476684
division,0.0010266940451745,974,1,1.2186858316221767,0.001027749229188,4.35,3.5,0.19777309096713303,-6.880384082186081,0.3316062176165803
stake,0.001019367991845,1962,2,1.1819571865443426,0.0010204081632653,4.89,3.56,0.1671716971302233,-6.8875525716646235,0.34196891191709844
cost,0.0010172939979654,983,1,1.1251271617497456,0.0010183299389002,3.94,4.9,0.11789606193511347,-6.889591308354469,0.5734024179620035
past,0.0010090817356205,991,1,1.184661957618567,0.001010101010101,5.2,4.47,0.16945746605805373,-6.8977049431286455,0.49913644214162345
acquired,0.0010090817356205,1982,2,1.2946518668012108,0.001010101010101,5.5,4.79,0.25824183028564834,-6.8977049431286455,0.5544041450777202
created,0.0009950248756218,1005,1,1.0567164179104478,0.0009960159362549,8.05,6.05,0.055166381308708046,-6.911747300251755,0.772020725388601
consolidated,0.0009940357852882,1006,1,1.247514910536779,0.0009950248756218,4.5,3.65,0.22115350090619956,-6.912742820493267,0.35751295336787564
investment,0.0009881422924901,3036,3,1.155467720685112,0.0009891196834817,5.3,4.94,0.14450521497655316,-6.9186952190204725,0.5803108808290156
people,0.0009823182711198,1018,1,1.224950884086444,0.0009832841691248,5.79,3.83,0.2029007485695684,-6.924612396048638,0.38860103626943004
treasury,0.000981354268891,1019,1,1.3788027477919529,0.0009823182711198,5.71,4.44,0.3212155485451213,-6.925595197110511,0.4939550949913645
order,0.0009652509652509,1036,1,1.1563706563706564,0.0009661835748792,5.8,3.26,0.1452863558559663,-6.942156705699498,0.29015544041450775
effort,0.0009652509652509,1036,1,1.1891891891891893,0.0009661835748792,6.47,4.0,0.17327172127403678,-6.942156705699498,0.4179620034542314
completed,0.0009643201542912,1037,1,1.0655737704918034,0.0009652509652509,6.78,2.65,0.06351340572232593,-6.943122422819496,0.18480138169257337
expects,0.0009624639076034,2078,2,1.273339749759384,0.0009633911368015,6.1,4.68,0.2416431730157282,-6.945051063725877,0.5354058721934369
party,0.0009578544061302,1044,1,1.1235632183908046,0.0009587727708533,7.34,6.24,0.11650508021089147,-6.949856455000781,0.8048359240069085
effective,0.000956937799043,1045,1,1.0899521531100478,0.0009578544061302,6.7,4.05,0.0861337990482707,-6.9508147684426556,0.4265975820379965
power,0.0009541984732824,1048,1,1.1793893129770991,0.0009551098376313,5.9,6.0,0.16499677313664854,-6.953684210870565,0.7633851468048359
prime,0.0009532888465204,1049,1,1.198284080076263,0.0009541984732824,6.05,4.78,0.18089060019395023,-6.954638864881033,0.5526770293609672
measures,0.0009442870632672,1059,1,1.219074598677998,0.0009451795841209,5.35,3.79,0.198092045245236,-6.964135612418333,0.38169257340241797
interests,0.0009389671361502,1065,1,1.1380281690140843,0.0009398496240601,6.69,4.49,0.12929708848573412,-6.969790669901643,0.5025906735751295
move,0.0009302325581395,1075,1,1.1934883720930232,0.0009310986964618,5.16,4.16,0.1768804240538732,-6.979145275068837,0.4455958549222798
point,0.0009276437847866,1078,1,1.0064935064935066,0.000928505106778,5.55,3.89,0.00647251450561752,-6.981934677156483,0.3989637305699482
held,0.0009225092250922,2168,2,1.1245387453874538,0.0009233610341643,6.24,5.11,0.11737294748167994,-6.987490247001054,0.609671848013817
provisions,0.0009225092250922,1084,1,1.179889298892989,0.0009233610341643,5.85,4.22,0.16542061957925122,-6.987490247001054,0.4559585492227979
value,0.0009216589861751,1085,1,1.4921658986175117,0.0009225092250922,7.3,5.65,0.40022868770307535,-6.988413181999647,0.7029360967184802
including,0.0009160305343511,3275,3,1.115114503816794,0.0009168704156479,5.1,3.24,0.10895709364550689,-6.994544409054551,0.28670120898100176
expand,0.0009090909090909,1100,1,1.0654545454545454,0.0009099181073703,5.45,3.26,0.06340151135049599,-7.002155954403662,0.29015544041450775
revenues,0.000892458723784,2241,2,1.1945560017849175,0.0008932559178204,7.0,4.63,0.17777456971942554,-7.0206374360388715,0.5267702936096719
part,0.0008798944126704,2273,2,1.0268367795864497,0.0008806693086745,4.72,2.93,0.02648298899395816,-7.034828361545719,0.23316062176165805
joint,0.0008688097306689,1151,1,1.1841876629018244,0.0008695652173913,5.3,4.5,0.16905702297464992,-7.0475172213573005,0.5043177892918825
disclosed,0.0008591065292096,1164,1,1.074742268041237,0.0008598452278589,4.0,4.18,0.07208088217552797,-7.058758152518764,0.44905008635578575
previous,0.0008467400508044,1181,1,1.0414902624894158,0.0008474576271186,4.75,3.3,0.04065263216910091,-7.0732697174597625,0.2970639032815198
white,0.0008431703204047,1186,1,1.5050590219224282,0.00084388185654,6.18,3.26,0.4088321146560686,-7.0774980535693315,0.29015544041450775
led,0.0008424599831508,1187,1,1.0699241786015163,0.0008431703204047,5.71,3.89,0.06758778484296883,-7.078341579557697,0.3989637305699482
continuing,0.0008396305625524,1191,1,1.1469353484466835,0.0008403361344537,5.78,2.9,0.13709347077543535,-7.081708586105672,0.22797927461139894
work,0.0008354218880534,1197,1,1.0442773600668338,0.0008361204013377,4.95,4.47,0.04332512473837371,-7.086737934510688,0.49913644214162345
western,0.0008305647840531,1204,1,1.0747508305647842,0.0008312551953449,5.47,4.53,0.07208884919207963,-7.092573715974765,0.5094991364421416
announced,0.0008285004142502,1207,1,1.0985915492957747,0.0008291873963515,5.65,3.74,0.09402894964827639,-7.095064377287222,0.3730569948186529
president,0.0008244023083264,2426,2,1.0556471558120362,0.0008250825082508,5.35,5.05,0.0541539966955297,-7.10002716662929,0.5993091537132987
provide,0.0008071025020177,1239,1,1.1113801452784504,0.0008077544426494,6.63,4.9,0.10560261709951245,-7.121252453244584,0.5734024179620035
decided,0.0008019246190858,1247,1,1.1226944667201284,0.0008025682182985,6.47,3.11,0.11573156992331361,-7.127693699347468,0.2642487046632124
offered,0.000790513833992,1265,1,1.1707509881422924,0.0007911392405063,5.94,3.42,0.15764541310617808,-7.1420365747068395,0.3177892918825561
less,0.0007874015748031,1270,1,1.0291338582677163,0.0007880220646178,5.9,3.89,0.028717534171584767,-7.145984467714399,0.3989637305699482
take,0.00078125,3840,3,1.1747395833333334,0.0007818608287724,4.75,4.68,0.16104649182662345,-7.153833801578943,0.5354058721934369
compared,0.0007782101167315,1285,1,1.1276264591439689,0.0007788161993769,5.1,3.65,0.1201149449913622,-7.157735484249967,0.35751295336787564
close,0.0007757951900698,1289,1,1.1334367726920094,0.0007763975155279,5.5,3.53,0.12525440881151215,-7.160845906664364,0.33678756476683935
drop,0.0007716049382716,1296,1,1.1026234567901234,0.0007722007722007,4.4,4.21,0.09769230101764736,-7.166265974133732,0.4542314335060449
response,0.0007651109410864,1307,1,1.153787299158378,0.0007656967840735,6.0,3.95,0.14304983494367943,-7.174724309836385,0.40932642487046633
want,0.0007593014426727,1317,1,1.044039483675019,0.0007598784194528,5.9,5.37,0.04309730835739073,-7.182352111885377,0.6545768566493955
based,0.0007575757575757,2640,2,1.1140151515151515,0.0007581501137225,5.6,3.1,0.10797074241363318,-7.184629152717337,0.26252158894645944
marketing,0.0007434944237918,1345,1,1.0275092936802974,0.0007440476190476,4.95,4.22,0.027137712291675747,-7.203405521083121,0.4559585492227979
continue,0.000740192450037,1351,1,1.0606957809030348,0.0007407407407407,5.78,2.9,0.05892508986797305,-7.20785987143253,0.22797927461139894
existing,0.0007336757153338,1363,1,1.0198092443140132,0.000734214390602,4.79,4.84,0.01961559442820483,-7.216709486709534,0.5630397236614852
management,0.0007072135785007,1414,1,1.2475247524752475,0.0007077140835102,4.85,3.2,0.22116139011021854,-7.253470382684615,0.27979274611398963
manufacturing,0.0007037297677691,1421,1,1.095003518648839,0.0007042253521126,4.81,3.76,0.09075757664123636,-7.258412150595414,0.3765112262521588
reduction,0.0006934812760055,1442,1,1.0256588072122053,0.0006939625260235,5.0,3.24,0.025335144865905403,-7.273092595999659,0.28670120898100176
leading,0.0006930006930006,1443,1,1.11018711018711,0.0006934812760055,5.71,3.89,0.10452856885443342,-7.273786317844963,0.3989637305699482
quarterly,0.0006877579092159,1454,1,1.0577716643741404,0.0006882312456985,4.95,3.05,0.05616449197212469,-7.281385663570362,0.25388601036269426
member,0.0006868131868131,1456,1,1.09478021978022,0.0006872852233676,6.3,3.47,0.09055363059352937,-7.2827611796057345,0.32642487046632124
delivery,0.0006849315068493,1460,1,1.0356164383561643,0.0006854009595613,6.0,3.83,0.03499684203709615,-7.285506548522849,0.38860103626943004
partners,0.0006553079947575,1526,1,1.292267365661861,0.000655737704918,7.06,3.74,0.2563983233181784,-7.329749689041562,0.3730569948186529
time,0.0006501950585175,3076,2,1.0588426527958388,0.0006506180871828,5.47,2.73,0.05717647465069892,-7.3375877435386325,0.19861830742659756
food,0.0006464124111182,1547,1,1.0407239819004526,0.000646830530401,7.56,4.74,0.03991660740544263,-7.343426229147421,0.5457685664939551
planned,0.0006369426751592,1570,1,1.1031847133757962,0.0006373486297004,6.35,3.95,0.0982011907800267,-7.358193752733105,0.40932642487046633
assets,0.0006345177664974,1576,1,1.0634517766497462,0.0006349206349206,7.14,4.61,0.06152001062420394,-7.362010551259789,0.5233160621761659
position,0.0006150061500615,1626,1,1.0547355473554736,0.0006153846153846,5.53,3.42,0.053290069492284424,-7.393263094763863,0.3177892918825561
result,0.0006127450980392,1632,1,1.102328431372549,0.0006131207847946,5.95,4.15,0.09742469842648076,-7.396948602621022,0.44386873920552683
country,0.0005844535359438,1711,1,1.0730566919929865,0.0005847953216374,6.2,3.58,0.07051129728824222,-7.4442486494967515,0.3454231433506045
ended,0.0005813953488372,1720,1,1.094186046511628,0.0005817335660267,4.65,3.74,0.0900107503378263,-7.449498005382952,0.3730569948186529
used,0.0005717552887364,1749,1,1.115494568324757,0.0005720823798627,5.1,3.79,0.10929786560450916,-7.466227556215481,0.38169257340241797
state,0.0005546311702717,1803,1,1.0465890183028286,0.0005549389567147,5.7,3.42,0.04553632216523291,-7.496652438168394,0.3177892918825561
decision,0.0005534034311012,1807,1,1.0558937465412286,0.0005537098560354,5.22,3.5,0.05438756141600337,-7.498869733976998,0.3316062176165803
level,0.0005425935973955,1843,1,1.097666847531199,0.000542888165038,5.71,2.21,0.09318687949792209,-7.518607216815256,0.1088082901554404
asked,0.0005370569280343,1862,1,1.0279269602577874,0.0005373455131649,6.1,3.58,0.027544114175887268,-7.528869256642372,0.3454231433506045
sees,0.0005333333333333,1875,1,1.0837333333333334,0.0005336179295624,6.2,3.79,0.08041187029386142,-7.53583046279843,0.38169257340241797
sold,0.0005252100840336,1904,1,1.0976890756302522,0.000525486074619,5.55,4.16,0.09320712960754615,-7.551186867296193,0.4455958549222798
terms,0.0004945598417408,2022,1,1.0425321463897133,0.0004948045522018,5.45,3.74,0.041652510080836314,-7.611347717403783,0.3730569948186529
declined,0.0004730368968779,2114,1,1.0298013245033113,0.0004732607666824,3.2,3.32,0.029365894804364537,-7.655864017616145,0.30051813471502586
commission,0.000464252553389,2154,1,1.0993500464252552,0.0004644681839294,5.7,4.79,0.09471913828756234,-7.674617497364365,0.5544041450777202
director,0.0004629629629629,2160,1,1.085648148148148,0.000463177396943,5.1,3.75,0.08217718020216884,-7.67740043051487,0.37478411053540583
says,0.0004258943781942,2348,1,1.4314310051107326,0.0004260758414997,6.15,4.11,0.35867464677711863,-7.760893195851228,0.4369602763385147
securities,0.0003627130939426,2757,1,1.0652883569096845,0.0003628447024673,6.3,4.11,0.06324552017482338,-7.92153563213367,0.4369602763385147
